,Longtitude,Latitude
178,32.4055646622735,0.247063130829022
179,32.405477083641,0.246975422324398
180,32.405356698533,0.246895739184322
181,32.4052185975566,0.246967105907398
182,32.405672539128,0.247677468378425
183,32.4059152922041,0.247800574991887
184,32.4060349096786,0.247900945970578
185,32.4061496036309,0.24794504083335
186,32.406272549064,0.247818293180204
187,32.4063032787553,0.247668682340009
188,32.4061886810472,0.247596225622815
189,32.406065290341,0.247511650268663
190,32.40595024272,0.247640284537691
191,32.4065295311895,0.247927266988546
192,32.4068256510275,0.24801219601134
193,32.4069607127777,0.248082862356836
194,32.4070737439106,0.248137413037146
195,32.4071735710521,0.248041041406582
196,32.4071950914604,0.247933477633004
197,32.4070579192978,0.247868151094509
198,32.4069382055792,0.247796141970239
199,32.4068231266502,0.247865494525155
200,32.4078709944908,0.248043175592627
201,32.4080892731623,0.24794546234324
202,32.4081802243958,0.248101181783956
203,32.4080427298726,0.248267866091374
204,32.4032378187674,0.247378716347763
205,32.403698882874,0.247537655718012
206,32.403889290882,0.247491834651076
207,32.404149877978,0.247692615591033
208,32.4041680240471,0.247900026110024
209,32.4041093421491,0.248434615336994
210,32.4043049603517,0.24855416585508
211,32.4037294202028,0.248727958351883
212,32.4040073989543,0.248831486165735
213,32.4042306339608,0.249014748700682
214,32.4034331756871,0.248617211495443
215,32.4036497925766,0.248875998304612
216,32.4035166230566,0.249218289998569
217,32.4038444806332,0.249035307104405
218,32.4038618122835,0.249434968371179
219,32.404111248053,0.249161858507399
220,32.4049704013769,0.248954435983069
221,32.4049900296346,0.249380347592383
222,32.4058521380068,0.249005141827046
223,32.4054203123332,0.249713020509251
224,32.4057054565799,0.249696890710084
225,32.4060165219486,0.249775481095305
226,32.4054008407501,0.249943968389006
227,32.4057096095114,0.249996308431687
228,32.4059854562658,0.250025077507112
229,32.4063073006188,0.249622193454759
230,32.4069294313563,0.249779374225199
231,32.4070892895181,0.249364210858571
232,32.4072589310672,0.249463991314645
233,32.4074052465805,0.249700273155143
234,32.4076000992473,0.24981107355905
235,32.4077642442094,0.249948807536183
236,32.4078498830752,0.250197010712883
237,32.4078880259963,0.250381036799717
238,32.4069317101085,0.251392702308889
239,32.4071392516312,0.251396587503149
240,32.4073500199073,0.251386964758242
241,32.407549358694,0.2513474821495
242,32.4066226160945,0.251084695115503
243,32.4054729141615,0.250440236905922
244,32.4058159178438,0.250480764691242
245,32.4061948521288,0.250478472051674
246,32.4064997932112,0.250487061523456
247,32.4057354136191,0.250769954774541
248,32.406173956569,0.250894703400797
249,32.4063066937415,0.250093960858408
250,32.406567884253,0.250106378009166
251,32.4068266135468,0.250141053213271
252,32.4071812113288,0.250162932466539
253,32.4046165393721,0.251586436412564
254,32.4054364778247,0.251686634345904
255,32.4063505811478,0.252510412380889
256,32.4066772864529,0.252666988257933
257,32.4069324637408,0.252459504250502
258,32.4072145458443,0.252408373994615
259,32.4139676011532,0.252650773204902
260,32.404833929733,0.251148605450955
